chromosome	ID_locus1	ID_locus2	interaction_status	distance
chr6	snoU13.311	chr6_128897102	stable	34255
chr6	snoU13.311	chr6_128917586	stable	13771
chr6	ARG1	chr6_131773905	stable	115854
chr6	KCNK17	chr6_39035992	stable	231156
chr6	U6.80	chr6_108923599	stable	452486
chr6	SHPRH	chr6_146256639	stable	27942
chr6	PHACTR2	chr6_143755483	stable	100876
chr6	PBOV1	chr6_138474403	stable	63109
chr6	U6.390	chr6_27253388	stable	298192
chr6	KCNQ5-AS1	chr6_73571370	stable	281580
chr6	TNFRSF21	chr6_47196400	stable	81184
chr6	PRR18	chr6_166625971	stable	89924
chr6	MIR4644	chr6_170418080	stable	209119
chr6	PRIM2	chr6_56228524	stable	950062
chr6	KCNK16	chr6_38829140	stable	457185
chr6	SEC63	chr6_108133582	stable	144543
chr6	KCNK5	chr6_39069959	stable	125299
chr6	U6.633	chr6_111276714	stable	51909
chr6	PRDM13	chr6_99982210	stable	67730
chr6	TRMT11	chr6_126074531	stable	230035
chr6	CNPY3	chr6_42619917	stable	276622
chr6	U1.51	chr6_11283552	stable	216671
chr6	ALDH5A1	chr6_24431285	stable	62921
chr6	GPR116	chr6_46863044	stable	56951
chr6	PEX6	chr6_42853873	stable	84711
chr6	ZC2HC1B	chr6_143877793	stable	307075
chr6	PBOV1	chr6_138498898	stable	38614
chr6	HSF2	chr6_122686592	stable	32728
chr6	ZC2HC1B	chr6_144093091	stable	91777
chr6	TUBE1	chr6_112315116	stable	92171
chr6	METTL24	chr6_110640274	stable	35092
chr6	snoU13.93	chr6_34586288	stable	66404
chr6	snoU13.368	chr6_34541156	stable	99823
chr6	DLK2	chr6_43098254	stable	323643
chr6	GABRR2	chr6_89957287	stable	53377
chr6	ZNF184	chr6_27321828	stable	114975
chr6	ZNF165	chr6_27881479	stable	162622
chr6	MIR3925	chr6_36413722	stable	172453
chr6	NHSL1	chr6_138871555	stable	128657
chr6	EDN1	chr6_12179629	stable	108012
chr6	PSMB1	chr6_170171688	stable	685174
chr6	TCTE3	chr6_170110585	stable	37670
chr6	SLC22A16	chr6_110752924	stable	40741
chr6	U6.949	chr6_54518033	stable	130882
chr6	U6.1146	chr6_45463375	stable	148898
chr6	OARD1	chr6_40961760	stable	102690
chr6	SLC35A1	chr6_87953972	stable	221097
chr6	SRSF3	chr6_36453644	stable	106787
chr6	EXOC2	chr6_653840	stable	35700
chr6	SIM1	chr6_100813691	stable	98988
chr6	SEC63	chr6_107957673	stable	320452
chr6	CCND3	chr6_41851492	stable	164613
chr6	HACE1	chr6_105232285	stable	74342
chr6	TUBE1	chr6_111893154	stable	514133
chr6	NUP153	chr6_17696660	stable	7092
chr6	SOGA3	chr6_127663194	stable	177162
chr6	FAM65B	chr6_24966528	stable	72846
chr6	SLC2A12	chr6_134280023	stable	91065
chr6	MYB-AS1	chr6_135376662	stable	136909
chr6	SEC63	chr6_108016059	stable	262066
chr6	U8.20	chr6_155174902	stable	39800
chr6	ARMC2	chr6_109091009	stable	78391
chr6	U6.1146	chr6_45437523	stable	174750
chr6	RNF182	chr6_13796417	stable	128191
chr6	MAS1	chr6_160245358	stable	67173
chr6	snoU13.152	chr6_150422473	stable	62283
chr6	EXOC2	chr6_650376	stable	39164
chr6	snoU13.93	chr6_34584451	stable	68241
chr6	GPR110	chr6_46949858	stable	59630
chr6	TPBG	chr6_83017117	stable	53440
chr6	HIST1H3G	chr6_26064493	stable	206549
chr6	TTLL2	chr6_167642366	stable	96076
chr6	CUL9	chr6_43075636	stable	67748
chr6	RRAGD	chr6_90051134	stable	69343
chr6	TTK	chr6_80628399	stable	84810
chr6	EYS	chr6_66387028	stable	27122
chr6	SNRNP48	chr6_7255432	stable	333767
chr6	MPC1	chr6_166640427	stable	154915
chr6	NUDT3	chr6_34309279	stable	48887
chr6	RTN4IP1	chr6_106914842	stable	161576
chr6	KCNQ5-AS1	chr6_73241154	stable	611796
chr6	MEA1	chr6_42859833	stable	114567
chr6	TRMT11	chr6_126205674	stable	98892
chr6	GRIK2	chr6_101783323	stable	60256
chr6	ACAT2	chr6_160101185	stable	79867
chr6	PAK1IP1	chr6_10572292	stable	111914
chr6	BACH2	chr6_90773337	stable	232006
chr6	IGF2R	chr6_160212616	stable	176891
chr6	ZDHHC14	chr6_157772181	stable	28727
chr6	T	chr6_166557306	stable	23379
chr6	U6.797	chr6_20414183	stable	37976
chr6	snoU13.17	chr6_25377299	stable	52681
chr6	NRN1	chr6_5462200	stable	533380
chr6	NRN1	chr6_5875873	stable	119707
chr6	TCP11	chr6_35042593	stable	72743
chr6	RTN4IP1	chr6_107001040	stable	75378
chr6	RSPH3	chr6_159127857	stable	287499
chr6	PCMT1	chr6_150007676	stable	62563
chr6	MDFI	chr6_41484870	stable	116672
chr6	JARID2	chr6_14290572	stable	953619
chr6	BCKDHB	chr6_80632378	stable	183527
chr6	RIPPLY2	chr6_84519656	stable	42164
chr6	U6.631	chr6_151882608	stable	40579
chr6	IBTK	chr6_82901999	stable	54357
chr6	FYN	chr6_112117048	stable	69255
chr6	GCM2	chr6_10836690	stable	42751
chr6	U6.1146	chr6_45491721	stable	120552
chr6	CD109	chr6_74392715	stable	12429
chr6	ELOVL2	chr6_10474148	stable	568654
chr6	AIG1	chr6_143036170	stable	344213
chr6	RTN4IP1	chr6_106911716	stable	164702
chr6	SIM1	chr6_100796413	stable	116266
chr6	SNORA20	chr6_160107734	stable	87561
chr6	GUCA1B	chr6_42111787	stable	46833
chr6	FNDC1	chr6_159559564	stable	23683
chr6	ZSCAN12	chr6_28254962	stable	109243
chr6	GPR110	chr6_46930343	stable	79145
chr6	ZSCAN23	chr6_28274563	stable	133934
chr6	OFCC1	chr6_10159096	stable	51582
chr6	KIF25	chr6_168333632	stable	62361
chr6	FOXP4	chr6_41387136	stable	113753
chr6	U1.51	chr6_11439950	stable	60273
chr6	MYLIP	chr6_15665891	stable	461726
chr6	RSPH4A	chr6_116898528	stable	35319
chr6	ELOVL4	chr6_80598394	stable	56689
chr6	MOXD1	chr6_132609649	stable	104756
chr6	APOBEC2	chr6_40937574	stable	77227
chr6	GRM1	chr6_146277208	stable	70841
chr6	MIR3939	chr6_167179989	stable	226953
chr6	GPR111	chr6_47530308	stable	90944
chr6	U6.1101	chr6_129690028	stable	58923
chr6	SNORD45.4	chr6_38070003	stable	97601
chr6	MOCS1	chr6_39844008	stable	56521
chr6	KCNK17	chr6_39059432	stable	207716
chr6	KCNQ5-AS1	chr6_73502030	stable	350920
chr6	CDKAL1	chr6_20249862	stable	284645
chr6	SLC22A16	chr6_110760564	stable	33101
chr6	CDKAL1	chr6_20216589	stable	317918
chr6	FAM26D	chr6_116538255	stable	311219
chr6	SCARNA15.2	chr6_43411863	stable	96664
chr6	U2.33	chr6_26998007	stable	66186
chr6	GINM1	chr6_149352592	stable	532819
chr6	PPP1R3G	chr6_5050545	stable	30956
chr6	MIR4464	chr6_90786037	stable	233190
chr6	snoU13.451	chr6_157373390	stable	337838
chr6	ARG1	chr6_131237579	stable	652180
chr6	GMPR	chr6_15690147	stable	546587
chr6	RTN4IP1	chr6_106890453	stable	185965
chr6	RTN4IP1	chr6_106969968	stable	106450
chr6	RNU4-76P	chr6_121809949	stable	50749
chr6	PPIL4	chr6_149398263	stable	467153
chr6	SMOC2	chr6_168823003	stable	12581
chr6	KCNK17	chr6_38989496	stable	277652
chr6	U6.524	chr6_43296401	stable	142769
chr6	U6.921	chr6_15793106	stable	406813
chr6	UHRF1BP1	chr6_34623426	stable	122943
chr6	U8.20	chr6_155075415	stable	139287
chr6	SNORD45.3	chr6_166477513	stable	32970
chr6	KIF6	chr6_39635863	stable	46133
chr6	L3MBTL3	chr6_130224490	stable	104552
chr6	TRNAI6	chr6_27262067	stable	331207
chr6	EXOC2	chr6_637435	stable	52105
chr6	OLIG3	chr6_137589843	stable	221813
chr6	UBR2	chr6_42400002	stable	131082
chr6	EDN1	chr6_12150770	stable	136871
chr6	MIR5683	chr6_6082608	stable	84068
chr6	U6.455	chr6_42557955	stable	72976
chr6	CD164	chr6_109407016	stable	291911
chr6	HIST1H4K	chr6_27726883	stable	65564
chr6	FAM184A	chr6_119425647	stable	43439
chr6	PNPLA1	chr6_36123484	stable	87403
chr6	SNORA70.8	chr6_82402770	stable	70660
chr6	TUBE1	chr6_112007532	stable	399755
chr6	CDKAL1	chr6_20494386	stable	40121
chr6	KATNA1	chr6_149863692	stable	104536
chr6	FABP7	chr6_123033958	stable	61601
chr6	CMAHP	chr6_25162189	stable	52621
chr6	ARG1	chr6_131353232	stable	536527
chr6	GRM1	chr6_146295984	stable	52065
chr6	HIST1H4C	chr6_25987413	stable	110148
chr6	JARID2	chr6_14450926	stable	793265
chr6	U1.51	chr6_11251907	stable	248316
chr6	snoU13.45	chr6_36828647	stable	385397
chr6	CDC5L	chr6_44263827	stable	76753
chr6	TCP11	chr6_35066341	stable	48995
chr6	MIR548H5	chr6_132040130	stable	63972
chr6	TMEM63B	chr6_43652414	stable	431818
chr6	METTL24	chr6_110650565	stable	24801
chr6	HINT3	chr6_125652393	stable	617615
chr6	BCLAF1	chr6_136563936	stable	41970
chr6	OLIG3	chr6_137600987	stable	210669
chr6	TRMT11	chr6_126051278	stable	253288
chr6	GPR126	chr6_142554771	stable	65128
chr6	U6.490	chr6_14493750	stable	146656
chr6	SNRPC	chr6_34635915	stable	78133
chr6	U6.648	chr6_117741920	stable	36341
chr6	CD164	chr6_109488102	stable	210825
chr6	DDO	chr6_110606101	stable	133931
chr6	SIRT5	chr6_13370420	stable	201491
chr6	COX6A1P2	chr6_36862766	stable	135359
chr6	MIR30A	chr6_72055234	stable	50599
chr6	NOX3	chr6_155724435	stable	51870
chr6	MAN1A1	chr6_119510723	stable	155009
chr6	TRMT11	chr6_126196232	stable	108334
chr6	CNPY3	chr6_42617222	stable	279317
chr6	CDK19	chr6_111015478	stable	118841
chr6	SNRPC	chr6_34574940	stable	139108
chr6	ANKRD6	chr6_90089297	stable	52802
chr6	UFL1	chr6_96906683	stable	60625
chr6	CUL7	chr6_42619046	stable	399554
chr6	U8.20	chr6_155129610	stable	85092
chr6	POPDC3	chr6_105558302	stable	67280
chr6	KLHL31	chr6_53382986	stable	147108
chr6	MEA1	chr6_42571153	stable	403247
chr6	MIR3939	chr6_167244961	stable	161981
chr6	U6.390	chr6_27164080	stable	387500
chr6	ENPP4	chr6_46049134	stable	48206
chr6	LTV1	chr6_143877793	stable	281373
chr6	TPBG	chr6_83016820	stable	53737
chr6	U6.166	chr6_18128319	stable	175113
chr6	SEC63	chr6_108169006	stable	109119
chr6	YIPF3	chr6_43359831	stable	123476
chr6	IGF2R	chr6_160238940	stable	150567
chr6	STXBP5	chr6_147452895	stable	68797
chr6	RRAGD	chr6_90041581	stable	78896
chr6	ELOVL5	chr6_53104867	stable	105340
chr6	snoU13.17	chr6_25382718	stable	47262
chr6	CDC5L	chr6_44313068	stable	27512
chr6	SEC63	chr6_108055881	stable	222244
chr6	U6.390	chr6_27419751	stable	131829
chr6	HIST1H2AA	chr6_25700819	stable	25647
chr6	MDFI	chr6_41559380	stable	42162
chr6	snoU13.223	chr6_90445776	stable	84480
chr6	UFL1	chr6_96898092	stable	69216
chr6	HIST1H3B	chr6_26001891	stable	29622
chr6	CD164	chr6_108886609	stable	812318
chr6	MAP3K4	chr6_161355111	stable	51343
chr6	AIG1	chr6_142995376	stable	385007
chr6	SLC29A1	chr6_44096221	stable	86423
chr6	MIR3692	chr6_157829227	stable	117840
chr6	TMEM14A	chr6_52200698	stable	333351
chr6	MTFR2	chr6_135824696	stable	746374
chr6	ASF1A	chr6_118882370	stable	331941
chr6	WISP3	chr6_111973224	stable	400354
chr6	RNU4-12P	chr6_86678820	stable	18319
chr6	MYLIP	chr6_16052754	stable	74863
chr6	snoU13.93	chr6_34563447	stable	89245
chr6	HIST1H4L	chr6_27716578	stable	123804
chr6	IGF2R	chr6_160333582	stable	55925
chr6	KCNQ5-AS1	chr6_73523302	stable	329648
chr6	EDN1	chr6_12180239	stable	107402
chr6	NDUFAF4	chr6_96986075	stable	353050
chr6	GABRR2	chr6_89964043	stable	46621
chr6	GRM1	chr6_146237054	stable	110995
chr6	HIST1H4L	chr6_27097292	stable	743090
chr6	NUP153	chr6_17625154	stable	78598
chr6	U1.51	chr6_11090477	stable	409746
chr6	KAAG1	chr6_24343849	stable	12326
chr6	KCNK17	chr6_38821529	stable	445619
chr6	snoU13.93	chr6_34576740	stable	75952
chr6	MTHFD1L	chr6_151109158	stable	73765
chr6	ID4	chr6_19749178	stable	87716
chr6	SNHG5	chr6_86283446	stable	104848
chr6	ZBTB2	chr6_151220187	stable	489825
chr6	ANKRD66	chr6_46658028	stable	52269
chr6	AK9	chr6_109984757	stable	25488
chr6	MAS1	chr6_160246733	stable	65798
chr6	SNORD28.1	chr6_156499344	stable	199925
chr6	MIR586	chr6_45093770	stable	67396
chr6	snoU13.45	chr6_36726947	stable	487097
chr6	VGLL2	chr6_117482545	stable	97137
chr6	PTK7	chr6_42614982	stable	428308
chr6	ZKSCAN4	chr6_28124535	stable	95748
chr6	SF3B5	chr6_144352476	stable	44238
chr6	LTV1	chr6_143956984	stable	202182
chr6	BET3L	chr6_116766869	stable	92475
chr6	MCM9	chr6_119207815	stable	30451
chr6	ZNF165	chr6_27962907	stable	81194
chr6	KCNK17	chr6_38828616	stable	438532
chr6	CYP39A1	chr6_46572870	stable	45747
chr6	FABP7	chr6_123015997	stable	79562
chr6	ROS1	chr6_117721540	stable	25473
chr6	FOXF2	chr6_785234	stable	602308
chr6	MEA1	chr6_42792080	stable	182320
chr6	MIR3939	chr6_167174084	stable	232858
chr6	LTV1	chr6_143921076	stable	238090
chr6	MIR586	chr6_44886388	stable	274778
chr6	FABP7	chr6_123043790	stable	51769
chr6	MOXD1	chr6_132679342	stable	35063
chr6	PNRC1	chr6_89733562	stable	55561
chr6	HIST1H3H	chr6_27467775	stable	308849
chr6	IFNGR1	chr6_137440952	stable	93273
chr6	U6.466	chr6_41760631	stable	224647
chr6	ZNF184	chr6_27381129	stable	55674
chr6	MIR548U	chr6_57208385	stable	44279
chr6	snoU13.368	chr6_34382200	stable	258779
chr6	PRIM2	chr6_57007991	stable	170595
chr6	U6.264	chr6_15236749	stable	87861
chr6	BACH2	chr6_90705068	stable	300275
chr6	FAM26D	chr6_116817371	stable	32103
chr6	ERVFRD-1	chr6_11076959	stable	29349
chr6	HIST1H3H	chr6_27664056	stable	112568
chr6	MOXD1	chr6_132641846	stable	72559
chr6	SNORD112.37	chr6_37095802	stable	52181
chr6	C6ORF50	chr6_3724969	stable	254238
chr6	DLK2	chr6_43152343	stable	269554
chr6	U6.850	chr6_159169013	stable	169024
chr6	RPF2	chr6_111099047	stable	194681
chr6	OSTM1	chr6_108302779	stable	180860
chr6	HDDC2	chr6_125567147	stable	52028
chr6	SMOC2	chr6_168701197	stable	134387
chr6	PNLDC1	chr6_160157938	stable	59156
chr6	GOPC	chr6_117788074	stable	135246
chr6	HIVEP1	chr6_11783413	stable	224979
chr6	snoU13.433	chr6_6911879	stable	126570
chr6	snoU13.45	chr6_36874780	stable	339264
chr6	U6.390	chr6_27336614	stable	214966
chr6	TMEM181	chr6_158922398	stable	25612
chr6	DYNLT1	chr6_158648546	stable	415186
chr6	YIPF3	chr6_43183372	stable	299935
chr6	RNU4-12P	chr6_86657880	stable	39259
chr6	CYB5R4	chr6_84531826	stable	35312
chr6	U6.166	chr6_18230360	stable	73072
chr6	FILIP1	chr6_76099708	stable	103561
chr6	IGF2R	chr6_160328661	stable	60846
chr6	OFCC1	chr6_10139292	stable	71386
chr6	snoU13.368	chr6_34461642	stable	179337
chr6	RPF2	chr6_111059845	stable	233883
chr6	TRAM2	chr6_52243166	stable	197496
chr6	FILIP1	chr6_75950629	stable	252640
chr6	KIF13A	chr6_17892635	stable	90087
chr6	ZBTB24	chr6_109481088	stable	313346
chr6	CPNE5	chr6_36757262	stable	39605
chr6	ZNF165	chr6_27941870	stable	102231
chr6	TRMT11	chr6_126211607	stable	92959
chr6	U1.19	chr6_37792382	stable	90834
chr6	TULP1	chr6_35389050	stable	88757
chr6	HIST1H1C	chr6_26001891	stable	48978
chr6	U6.390	chr6_27310830	stable	240750
chr6	DLK2	chr6_43150213	stable	271684
chr6	FAM26E	chr6_116746499	stable	84510
chr6	XXyac-YX65C7_A.2	chr6_169572481	stable	38916
chr6	AARS2	chr6_43619676	stable	659774
chr6	U6.264	chr6_15260861	stable	63749
chr6	BTBD9-AS1	chr6_37607059	stable	840941
chr6	SAYSD1	chr6_38990697	stable	91432
chr6	WISP3	chr6_112154600	stable	218978
chr6	DACT2	chr6_168646123	stable	69032
chr6	ITPR3	chr6_33472433	stable	104336
chr6	PRSS35	chr6_84119087	stable	102459
chr6	UHRF1BP1	chr6_34692840	stable	53529
chr6	TBC1D7	chr6_13271713	stable	53722
chr6	SRF	chr6_42889459	stable	247273
chr6	SERINC1	chr6_122883701	stable	20605
chr6	ENPP4	chr6_46028500	stable	68840
chr6	SNAP91	chr6_84389506	stable	26817
chr6	ZSCAN23	chr6_28143336	stable	265161
chr6	RNU7-133P	chr6_13903524	stable	249408
chr6	BTN3A2	chr6_26358658	stable	4987
chr6	MLIP	chr6_53705529	stable	88349
chr6	ADTRP	chr6_11772651	stable	31929
chr6	QKI	chr6_163767329	stable	66036
chr6	PIM1	chr6_37063832	stable	72390
chr6	HEY2	chr6_126003345	stable	63391
chr6	SNHG5	chr6_86172566	stable	215728
chr6	WISP3	chr6_112048176	stable	325402
chr6	CDKN1A	chr6_36542775	stable	97098
chr6	FILIP1	chr6_76056126	stable	147143
chr6	RANBP9	chr6_13408569	stable	301586
chr6	KCNQ5	chr6_73111605	stable	219143
chr6	U6.264	chr6_15224439	stable	100171
chr6	PRDM1	chr6_106288769	stable	243155
chr6	TCP11	chr6_34916066	stable	199270
chr6	U6.80	chr6_108903194	stable	472891
chr6	RAB44	chr6_36302462	stable	384735
chr6	RFPL4B	chr6_112628628	stable	37519
chr6	SLC35A1	chr6_88049806	stable	125263
chr6	FAM46A	chr6_81042757	stable	1417426
chr6	VNN2	chr6_132971274	stable	112947
chr6	MIR206	chr6_51899427	stable	108423
chr6	ELOVL5	chr6_53139121	stable	71086
chr6	WISP3	chr6_111949761	stable	423817
chr6	U6.1146	chr6_45404493	stable	207780
chr6	HIST1H2BE	chr6_26024397	stable	139179
chr6	SLC22A3	chr6_160699560	stable	63624
chr6	U2.33	chr6_27030477	stable	33716
chr6	GUCA1A	chr6_41722608	stable	395848
chr6	GUCA1A	chr6_42009484	stable	108972
chr6	ARG1	chr6_131514824	stable	374935
chr6	snoU13.79	chr6_18291178	stable	108265
chr6	Z84488.1	chr6_116684898	stable	90809
chr6	snoU13.93	chr6_34565202	stable	87490
chr6	ABT1	chr6_26299569	stable	293498
chr6	CDKAL1	chr6_20373695	stable	160812
chr6	SSR1	chr6_7312142	stable	33950
chr6	IFNGR1	chr6_137470478	stable	63747
chr6	IBTK	chr6_82911907	stable	44449
chr6	U6.921	chr6_16105628	stable	94291
chr6	U6.390	chr6_27307572	stable	244008
chr6	BTBD9	chr6_38525500	stable	74020
chr6	PRICKLE4	chr6_41662177	stable	84349
chr6	SNORA70.8	chr6_81297566	stable	1175864
chr6	HDAC2	chr6_114314781	stable	10802
chr6	ARMC2-AS1	chr6_109091009	stable	153537
chr6	SLC17A2	chr6_25894089	stable	34400
chr6	MIR4647	chr6_44068828	stable	150644
chr6	snoU13.451	chr6_157359990	stable	351238
chr6	RNU1-18P	chr6_122491966	stable	36326
chr6	EDN1	chr6_11647937	stable	639704
chr6	TRNAI6	chr6_27174114	stable	419160
chr6	GFOD1	chr6_13376257	stable	110514
chr6	SPACA1	chr6_88665199	stable	81231
chr6	MIR5689	chr6_10316026	stable	123612
chr6	KCNK5	chr6_38905590	stable	289668
chr6	WISP3	chr6_111969095	stable	404483
chr6	HIST1H1T	chr6_26008469	stable	99521
chr6	SNORA8.4	chr6_38726675	stable	53439
chr6	SLC29A1	chr6_43655824	stable	526820
chr6	IYD	chr6_150546940	stable	138729
chr6	U1.51	chr6_11072650	stable	427573
chr6	LTV1	chr6_143923440	stable	235726
chr6	HIST1H3J	chr6_27709990	stable	148130
chr6	SERPINB6	chr6_2780672	stable	180754
chr6	snoU13.45	chr6_36778798	stable	435246
chr6	ZKSCAN3	chr6_28268426	stable	43788
chr6	HIST1H4L	chr6_27724750	stable	115632
chr6	TRERF1	chr6_42274200	stable	144996
chr6	FRS3	chr6_41662177	stable	90608
chr6	U1.31	chr6_145772238	stable	2240
chr6	SYNJ2	chr6_158185296	stable	216180
chr6	DLK2	chr6_43092029	stable	329868
chr6	PEX6	chr6_42700445	stable	238139
chr6	SLC17A1	chr6_25760327	stable	71093
chr6	SRSF12	chr6_89770640	stable	47687
chr6	TAF11	chr6_34635915	stable	217304
chr6	AK9	chr6_109986328	stable	23917
chr6	HECA	chr6_139414104	stable	38960
chr6	SNX14	chr6_86193776	stable	109063
chr6	TXNDC5	chr6_7729966	stable	169940
chr6	TRMT11	chr6_126241382	stable	63184
chr6	ENPP5	chr6_46076502	stable	61533
chr6	RPF2	chr6_110932637	stable	361091
chr6	DDO	chr6_110562374	stable	177658
chr6	PERP	chr6_138017057	stable	406590
chr6	MYB-AS1	chr6_135293654	stable	219917
chr6	MEA1	chr6_42545998	stable	428402
chr6	PGC	chr6_41626996	stable	90195
chr6	ZKSCAN3	chr6_28195816	stable	116398
chr6	U6.390	chr6_27264264	stable	287316
chr6	CD164	chr6_109584358	stable	114569
chr6	SNORA70.8	chr6_81042757	stable	1430673
chr6	U6.1146	chr6_45462053	stable	150220
chr6	RTN4IP1	chr6_106791694	stable	284724
chr6	MDGA1	chr6_37446949	stable	208931
chr6	NCR2	chr6_41229236	stable	69295
chr6	SNORA67.4	chr6_11684103	stable	25548
chr6	METTL24	chr6_110633241	stable	42125
chr6	TAF11	chr6_34665506	stable	187713
chr6	FAM184A	chr6_119407599	stable	61487
chr6	SASH1	chr6_148517417	stable	75768
chr6	PAK1IP1	chr6_10528393	stable	155813
chr6	CUL7	chr6_42917041	stable	101559
chr6	RNF182	chr6_13789290	stable	135318
chr6	BTBD9-AS1	chr6_38367213	stable	80787
chr6	MAP3K5	chr6_136936223	stable	171325
chr6	snoU13.433	chr6_6874873	stable	163576
chr6	GCLC	chr6_53444929	stable	36812
chr6	ICK	chr6_52817489	stable	103015
chr6	PPIL4	chr6_149751730	stable	113686
chr6	snoU13.389	chr6_112751016	stable	40299
chr6	MIR548A1	chr6_18498579	stable	72358
chr6	HIST1H3I	chr6_27132518	stable	705103
chr6	MIR4647	chr6_44152979	stable	66493
chr6	ZSCAN23	chr6_27941870	stable	466627
chr6	SPATS1	chr6_44272756	stable	37328
chr6	snoU13.312	chr6_151326183	stable	327367
chr6	RNU7-3P	chr6_149367009	stable	467759
chr6	ZKSCAN3	chr6_28121633	stable	190581
chr6	PTK7	chr6_42972927	stable	70363
chr6	MIR3692	chr6_157781075	stable	165992
chr6	PRICKLE4	chr6_41676484	stable	70042
chr6	RPS6KA2-AS1	chr6_167192770	stable	106893
chr6	RNU7-65P	chr6_49308914	stable	1225
chr6	WISP3	chr6_111972341	stable	401237
chr6	PSMG4	chr6_3181440	stable	45574
chr6	KCNK16	chr6_38940956	stable	345369
chr6	PEX7	chr6_136910573	stable	231167
chr6	MIR4464	chr6_90662631	stable	356596
chr6	U6.390	chr6_27409450	stable	142130
chr6	snoU13.45	chr6_37032846	stable	181198
chr6	U6.921	chr6_15648533	stable	551386
chr6	UBR2	chr6_42383771	stable	147313
chr6	ZSCAN23	chr6_28123423	stable	285074
chr6	CCDC167	chr6_37369937	stable	97171
chr6	SMIM11P1	chr6_86436790	stable	7144
chr6	BCKDHB	chr6_80575579	stable	240326
chr6	TRERF1	chr6_42276774	stable	142422
chr6	CAPN11	chr6_44027857	stable	91305
chr6	DDO	chr6_110641585	stable	98447
chr6	TXNDC5	chr6_7846010	stable	53896
chr6	PI16	chr6_36874573	stable	32137
chr6	U6.148	chr6_110863127	stable	176534
chr6	CDKN1A	chr6_36558495	stable	81378
chr6	FAM26E	chr6_116631966	stable	199043
chr6	U6.850	chr6_159085245	stable	252792
chr6	TFAP2B	chr6_50704310	stable	80776
chr6	RNU4-7P	chr6_150561381	stable	86515
chr6	HBS1L	chr6_135344772	stable	77781
chr6	ELOVL4	chr6_80583689	stable	71394
chr6	LAMA4	chr6_112484945	stable	87443
chr6	SCUBE3	chr6_34944413	stable	233070
chr6	TCP10L2	chr6_167448688	stable	108613
chr6	ZSCAN23	chr6_28286168	stable	122329
chr6	POU3F2	chr6_99238033	stable	40080
chr6	BTBD9-AS1	chr6_38335242	stable	112758
chr6	snoU13.93	chr6_34567984	stable	84708
chr6	RNU7-3P	chr6_149383268	stable	451500
chr6	TRAM2	chr6_52316190	stable	124472
chr6	HIVEP2	chr6_143123825	stable	141344
chr6	ARG1	chr6_131466222	stable	423537
chr6	TRNAI6	chr6_27467775	stable	125499
chr6	U1.93	chr6_36370460	stable	232330
chr6	BTBD9-AS1	chr6_38247045	stable	200955
chr6	PLAGL1	chr6_144350571	stable	30560
chr6	ATXN1	chr6_16593046	stable	166159
chr6	AARS2	chr6_43783144	stable	496306
chr6	CAPN11	chr6_43712982	stable	406180
